江西省,房地产住宅投资_累计值,471.8277,318.6803,171.2108,0,1687.1796,1572.6724,1425.3585,1288.0172,1103.0195,937.3663,772.4411,612.7099,466.3582,327.9484,178.4461,0,1590.6432,1478.4536,1332.1459,1180.8363,994.0899,844.6056,707.017,538.4885
江西省,房地产住宅投资_累计增长,1.2,-2.8,-4.1,0,6.1,6.4,7,9.1,11,11,9.3,13.8,15.6,15.2,15.6,0,14.3,16.3,16.3,16.2,15.2,14.6,14.2,11
山东省,房地产投资_累计值,2264.1079,1538.6551,733.829,0,8614.8945,7948.4754,7179.8717,6384.8901,5588.1442,4854.9526,4072.7077,3069.6839,2265.8734,1543.4973,766.103,0,7552.9666,6921.8942,6250.4568,5590.8347,4888.0392,4243.9028,3550.3143,2641.1319
山东省,房地产投资_累计增长,-0.1,-0.3,-4.2,0,14.1,14.8,14.9,14.2,14.3,14.4,14.7,16.2,17.2,19.9,24.6,0,13.8,13,12.2,12.1,12.4,12,11,10.7
山东省,房地产住宅投资_累计值,1721.7633,1170.1036,550.57,0,6672.2209,6142.636,5545.8663,4931.8229,4310.0952,3731.2749,3119.6708,2348.373,1730.5011,1184.6487,578.5493,0,5717.5198,5242.3265,4727.2936,4218.1301,3687.7197,3188.2454,2660.8145,1984.0077
山东省,房地产住宅投资_累计增长,-0.5,-1.2,-4.8,0,16.7,17.2,17.3,16.9,16.9,17,17.2,18.4,19,22.8,27.6,0,16,15.5,15,14.5,15.1,14.3,13.6,14.2
河南省,房地产投资_累计值,1831.185,1168.8649,416.6278,0,7464.5887,6631.2605,5879.158,5194.013,4499.9816,3871.2961,3261.1244,2516.5962,1818.2192,1196.9613,537.255,0,7015.4731,6226.4826,5472.8986,4840.2283,4212.2677,3664.1178,3131.3238,2417.7471
河南省,房地产投资_累计增长,0.7,-2.3,-22.5,0,6.4,6.5,7.4,7.3,6.8,5.7,4.1,4.1,2,5.1,5.1,0,-1.1,-1.4,-2.3,-0.6,0.3,2.9,5.6,10.9
河南省,房地产住宅投资_累计值,1497.2086,948.7934,348.8887,0,6055.3707,5380.7492,4751.9578,4200.3559,3647.4969,3142.7735,2631.8996,2035.3652,1452.4156,955.9834,425.7259,0,5387.622,4768.4443,4172.7866,3707.1844,3222.6305,2780.6724,2365.3404,1826.2235
河南省,房地产住宅投资_累计增长,3.1,-0.8,-18,0,12.4,12.8,13.9,13.3,13.2,13,11.3,11.5,9.1,14.3,12.1,0,1.1,0.5,-0.9,1.7,2.8,5.4,7.9,14
湖北省,房地产投资_累计值,647.4562,257.2178,127.3853,0,5111.7254,4699.571,4356.8791,3927.5544,3432.7411,2969.1658,2599.7396,1856.8976,1432.0049,978.3945,421.1239,0,4693.1172,4303.2918,3991.9571,3608.6945,3177.427,2757.3412,2409.341,1714.5683
湖北省,房地产投资_累计增长,-54.8,-73.7,-69.8,0,8.9,9.2,9.1,8.8,8,7.7,7.9,8.3,8.7,6.9,6.8,0,2.6,1.7,4.7,4.7,6.8,7.4,8.5,10.8
湖北省,房地产住宅投资_累计值,496.4793,194.4139,100.9884,0,3954.7223,3620.9474,3360.0891,3020.0634,2637.9385,2266.8015,1963.9131,1415.8528,1084.4421,742.6789,321.9926,0,3464.5868,3156.4338,2933.0873,2627.7936,2311.0674,1999.5756,1736.9622,1257.2576
湖北省,房地产住宅投资_累计增长,-54.2,-73.8,-68.6,0,14.1,14.7,14.6,14.9,14.1,13.4,13.1,12.6,13.9,13.7,14.7,0,7.1,5.4,9.6,8.6,10.9,11.2,11.8,15.7
湖南省,房地产投资_累计值,1062.1031,655.3239,333.0843,0,4445.4659,4005.5343,3576.9251,3130.8499,2653.3632,2220.3776,1867.6564,1389.0058,1032.5691,686.883,370.9724,0,3945.9495,3531.1744,3142.8733,2738.4736,2314.5632,1930.2882,1614.9309,1186.2545
湖南省,房地产投资_累计增长,2.9,-4.6,-10.2,0,12.7,13.4,13.8,14.3,14.6,15,15.6,17.1,17.6,14.7,17.2,0,15.2,15.4,16.3,15.6,13.9,11.3,10.1,10.7
湖南省,房地产住宅投资_累计值,774.8046,479.0614,246.3351,0,3197.3486,2866.6963,2547.6984,2214.2069,1878.7747,1568.3781,1309.7615,977.3733,716.6071,483.2948,262.4258,0,2764.4751,2458.8359,2183.4104,1897.4101,1599.0047,1337.1528,1115.2888,811.529
湖南省,房地产住宅投资_累计增长,8.1,-0.9,-6.1,0,15.7,16.6,16.7,16.7,17.5,17.3,17.4,20.4,18.6,18.6,20.9,0,26,26.6,28.9,29.3,28,23.6,23.5,21.8
广东省,房地产投资_累计值,3752.8039,2548.8348,1309.5673,0,15852.162,14343.817,12811.8919,11464.4409,9820.9368,8462.7886,7255.5958,5277.1808,3922.3751,2778.6822,1561.0456,0,14412.1933,12918.8647,11524.1125,10295.1467,8869.0731,7606.0474,6454.5594,4657.0637
广东省,房地产投资_累计增长,-4.3,-8.3,-16.1,0,10,11,11.2,11.4,10.7,11.3,12.4,13.3,13.3,12.8,15.3,0,19.3,19.1,19,19.9,21,20.6,20.2,18.8
广东省,房地产住宅投资_累计值,2509.7515,1690.8348,878.7101,0,10852.7692,9847.351,8849.7692,7949.382,6798.668,5872.7895,5013.9282,3644.7228,2723.3001,1931.9401,1084.4509,0,9757.8608,8768.6993,7857.8003,7058.8391,6079.3819,5209.7719,4462.5636,3194.5185
广东省,房地产住宅投资_累计增长,-7.8,-12.5,-19,0,11.2,12.3,12.6,12.6,11.8,12.7,12.4,14.1,14.1,13.4,17.5,0,20.5,21.3,22.1,23.5,24.5,23.7,24.3,21.9
广西壮族自治区,房地产投资_累计值,990.9353,652.102,260.9228,0,3814.4125,3323.4118,2903.6425,2574.8165,2264.5778,1957.0021,1738.2592,1271.9195,958.2253,657.4438,284.5982,0,3004.1257,2632.5696,2303.6253,2000.4418,1761.725,1557.513,1367.6813,997.563
广西壮族自治区,房地产投资_累计增长,3.4,-0.8,-8.3,0,27,26.2,26,28.7,28.5,25.6,27.1,27.5,27.7,28.2,21.7,0,11.9,11.3,13,13.5,12.6,13.4,12.3,13
广西壮族自治区,房地产住宅投资_累计值,749.9752,486.2784,197.8371,0,2924.1844,2569.7396,2245.2992,1982.8555,1748.0806,1514.169,1347.5986,997.8802,747.8095,511.4589,216.6422,0,2217.4998,1951.1494,1694.7944,1464.6281,1301.4044,1151.1871,1000.6574,743.0576
广西壮族自治区,房地产住宅投资_累计增长,0.3,-4.9,-8.7,0,31.9,31.7,32.5,35.4,34.3,31.5,34.7,34.3,34.1,34.3,25.4,0,11.8,11.8,13.4,13.2,13.7,15,13,14.5
海南省,房地产投资_累计值,291.7818,215.5315,105.1338,0,1336.1768,1141.9704,987.2691,863.3535,753.8681,659.5191,565.3281,453.6475,358.5499,270.4343,148.7235,0,1715.0418,1525.0322,1339.3516,1200.8325,1087.281,957.8437,823.8615,677.143
海南省,房地产投资_累计增长,-18.6,-20.3,-29.3,0,-22.1,-25.1,-26.3,-28.1,-30.7,-31.1,-31.4,-33,-34,-34.6,-35.3,0,-16.5,-12.8,-14.6,-15.1,-13.2,-9,-7.8,2.7
海南省,房地产住宅投资_累计值,225.192,166.9402,81.8258,0,1034.8597,884.3176,761.3369,654.415,574.531,501.5542,434.3724,354.7815,282.0805,211.0418,116.1058,0,1310.5058,1183.5094,1037.4656,932.9129,841.0445,738.2433,630.953,518.8251
海南省,房地产住宅投资_累计增长,-20.2,-20.9,-29.5,0,-21,-25.3,-26.6,-29.9,-31.7,-32.1,-31.2,-31.6,-32.4,-32.5,-34.6,0,-11.3,-5.8,-7.4,-6.7,-5.1,-2.9,-3.1,3.8
重庆市,房地产投资_累计值,1113.1892,764.5525,286.0916,0,4439.3034,4034.9471,3669.239,3321.82,2829.9666,2454.1705,2127.9302,1634.1173,1236.5986,878.2342,477.1951,0,4248.7612,3861.2471,3469.4712,3134.6528,2632.019,2272.6059,1967.8549,1461.7206
重庆市,房地产投资_累计增长,-10,-12.9,-40,0,4.5,4.5,5.8,6,7.5,8,8.1,11.8,12.5,10,15.4,0,6.8,8,8.7,8.8,8.4,9,10,9.6
重庆市,房地产住宅投资_累计值,806.0177,569.3153,215.2303,0,3246.7657,2960.8635,2684.5445,2415.7592,2056.7268,1768.2673,1531.9399,1180.5698,879.7236,612.9229,346.0173,0,3012.6477,2765.1796,2486.8479,2247.1116,1867.1142,1615.3976,1393.2947,1026.3225
重庆市,房地产住宅投资_累计增长,-8.4,-7.1,-37.8,0,7.8,7.1,7.9,7.5,10.2,9.5,10,15,16.2,12.8,33.5,0,14.4,17.4,18.1,18.6,16.4,18.8,19.3,17.7
四川省,房地产投资_累计值,1950.1877,1332.3518,672.6098,0,6573.2391,6011.5283,5474.7924,4872.4485,4215.6642,3615.8022,3101.1063,2392.6487,1840.7105,1308.3142,736.7141,0,5697.8652,5178.3249,4657.4916,4158.621,3563.3777,3076.7723,2646.5367,2065.458
四川省,房地产投资_累计增长,5.9,1.8,-8.7,0,15.4,16.1,17.5,17.2,18.3,17.5,17.2,15.8,17.2,16.2,12.9,0,10.6,8.3,6.5,4.6,1.3,-0.6,-1.7,-3.4
四川省,房地产住宅投资_累计值,1403.9038,958.6371,480.4671,0,4665.3051,4268.1575,3878.8795,3444.5648,2976.5398,2549.7528,2175.5088,1680.8065,1280.7287,906.5456,506.1264,0,3764.712,3413.7333,3053.6897,2719.5652,2319.4575,1992.4315,1697.9441,1322.786
四川省,房地产住宅投资_累计增长,9.6,5.7,-5.1,0,23.9,25,27,26.7,28.3,28,28.1,27.1,27.3,27.3,22.8,0,18.3,16,13.7,11.5,7.6,5.2,3.7,1.3
贵州省,房地产投资_累计值,832.1751,600.5486,247.425,0,2990.8139,2769.5667,2471.8956,2194.2062,1937.8807,1655.5087,1404.2818,1014.2707,778.2066,562.9008,275.7104,0,2349.2273,2196.5382,1915.9075,1728.8098,1574.8904,1387.9834,1182.5562,879.1796
贵州省,房地产投资_累计增长,6.9,6.7,-10.3,0,27.3,26.1,29,26.9,23,19.3,18.7,15.4,16.1,17.3,18,0,6.7,8.9,10,11,14.5,9.4,5.7,6.2
贵州省,房地产住宅投资_累计值,630.7637,453.8103,178.9421,0,2078.3661,1951.1438,1731.77,1540.9187,1354.0641,1139.5559,965.3008,688.4389,523.1493,370.2273,189.0831,0,1557.8459,1446.1131,1270.8975,1137.3814,1031.7211,903.2665,756.6162,569.8914
